"time_period","ref_area","indicator","breakdown","unit_measure","value"
"2012","PL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","21.82575844510596"
"2012","PL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.83989118621871"
"2012","PL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.80582725249702"
"2012","PT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","61.25269940102709"
"2012","PT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","48.66398589132473"
"2012","RO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","11.65985294010479"
"2012","RO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","13.58581079181853"
"2012","RO","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.62165859325956"
"2012","SE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","13.85282844971957"
"2012","SE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","12.49939118739065"
"2012","SE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","11.70325162131481"
"2012","SI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.67599860164642"
"2012","SI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.3249543858977"
"2012","SI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","26.33885172184257"
"2012","SK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.6308860873633"
"2012","SK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.22126737358046"
"2012","SK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.68232203788362"
"2012","UK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.48344235630444"
"2012","UK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","38.04590048332083"
"2012","UK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","27.54424095054574"
"2013","AT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.22021232501641"
"2013","AT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.73201505052981"
"2013","AT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.31969971550828"
"2013","BE","price_internet_only","offer_100_mbps","minimum_euro_ppp","60.18731948729466"
"2013","BE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.83374902971342"
"2013","BE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","42.2345552048733"
"2013","BG","price_internet_only","offer_100_mbps","minimum_euro_ppp","34.13874756333628"
"2013","BG","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.95279028871896"
"2013","BG","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","17.21550760857555"
"2013","BG","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","22.51403733257306"
"2013","CY","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","46.32879404745191"
"2013","CY","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","78.9891899480556"
"2013","CY","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","39.52267303102625"
"2013","CZ","price_internet_only","offer_100_mbps","minimum_euro_ppp","46.28966279712549"
"2013","CZ","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.53086419753086"
"2013","CZ","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","28.05878017320803"
"2013","CZ","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.76690620969228"
"2013","DE","price_internet_only","offer_100_mbps","minimum_euro_ppp","34.53658095951626"
"2013","DE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.09309294948432"
"2013","DE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","20.19006477186382"
"2013","DE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.40789270931301"
"2013","DK","price_internet_only","offer_100_mbps","minimum_euro_ppp","56.8876328681928"
"2013","DK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.64473628454736"
"2013","DK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","29.238336446222"
"2013","DK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.72854307031869"
"2013","EE","price_internet_only","offer_100_mbps","minimum_euro_ppp","39.73476088872989"
"2013","EE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","24.48346467051191"
"2013","EE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","27.603442322765"
"2013","EE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","17.7616321300283"
"2013","EL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","21.69295479575787"
"2013","EL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","36.24822769097606"
"2013","EL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","47.71014623814737"
"2013","ES","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","38.72994055628526"
"2013","ES","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","64.20377929143548"
"2013","ES","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","43.87787544117127"
"2013","EU27","price_internet_only","offer_100_mbps","minimum_euro_ppp","51.88181517225106"
"2013","EU27","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.83858760531282"
"2013","EU27","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","34.03335189970122"
"2013","EU27","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","24.63026652574533"
"2013","FI","price_internet_only","offer_100_mbps","minimum_euro_ppp","36.04717493538147"
"2013","FI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","24.31553492129777"
"2013","FI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","27.29672117276824"
"2013","FI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.92058540153556"
"2013","FR","price_internet_only","offer_100_mbps","minimum_euro_ppp","36.59460163063415"
"2013","FR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","25.27897097281882"
"2013","FR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","25.27897097281882"
"2013","HR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","29.33190509778325"
"2013","HR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","100.2861734867546"
"2013","HR","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","36.20704327167707"
"2013","HU","price_internet_only","offer_100_mbps","minimum_euro_ppp","35.95553302604124"
"2013","HU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.87952735174728"
"2013","HU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.77387702814748"
"2013","HU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","17.54551420341794"
"2013","IE","price_internet_only","offer_100_mbps","minimum_euro_ppp","55.54177778186008"
"2013","IE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","31.42429521584668"
"2013","IE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","37.1714128545608"
"2013","IE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","32.40328258009734"
"2013","IS","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","42.59631914433486"
"2013","IS","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","35.01797908488108"
"2013","IT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","26.36036916954009"
"2013","IT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","36.61460209630659"
"2013","IT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","29.53828075412142"
"2013","LT","price_internet_only","offer_100_mbps","minimum_euro_ppp","28.77589240646656"
"2013","LT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","10.37819070397155"
"2013","LT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","11.32166258615078"
"2013","LT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","8.461894481056396"
"2013","LU","price_internet_only","offer_100_mbps","minimum_euro_ppp","54.33114626276367"
"2013","LU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","27.77386077401838"
"2013","LU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","46.0363147722654"
"2013","LU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","46.10543836801956"
"2013","LV","price_internet_only","offer_100_mbps","minimum_euro_ppp","25.81699138939853"
"2013","LV","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.60141316285655"
"2013","LV","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","19.25693620028906"
"2013","LV","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.25693620028906"
"2013","MT","price_internet_only","offer_100_mbps","minimum_euro_ppp","137.386604531285"
"2013","MT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.43166703226769"
"2013","MT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","69.45617955024815"
"2013","MT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","40.07567254177584"
"2013","NL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.98807245240829"
"2013","NL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","21.34259343650692"
"2013","NL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.18297818042618"
"2013","NO","price_internet_only","offer_100_mbps","minimum_euro_ppp","87.81414994720168"
"2013","NO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","33.88008917047988"
"2013","NO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","46.37803590285111"
"2013","NO","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","33.88008917047988"
"2013","PL","price_internet_only","offer_100_mbps","minimum_euro_ppp","49.98437348596821"
"2013","PL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.78096131038897"
"2013","PL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","25.52103165017353"
"2013","PL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.71428590925158"
"2013","PT","price_internet_only","offer_100_mbps","minimum_euro_ppp","96.93625622230068"
"2013","PT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","30.92497085239605"
"2013","PT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","34.65764354714713"
"2013","PT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.18616371429646"
"2013","RO","price_internet_only","offer_100_mbps","minimum_euro_ppp","34.04247593196952"
"2013","RO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","11.29705867964618"
"2013","RO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","12.06616646922031"
"2013","RO","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.36881567991398"
"2013","SE","price_internet_only","offer_100_mbps","minimum_euro_ppp","32.39494750599747"
"2013","SE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.64369809236919"
"2013","SE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","11.84685833736986"
"2013","SE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","11.38827027269748"
"2013","SI","price_internet_only","offer_100_mbps","minimum_euro_ppp","104.2134921893538"
"2013","SI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.08219789514183"
"2013","SI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","30.77517429527712"
"2013","SI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","27.42460320772468"
"2013","SK","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.72130515715844"
"2013","SK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","15.36749249955421"
"2013","SK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.08942634513193"
"2013","SK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.36749249955421"
"2013","UK","price_internet_only","offer_100_mbps","minimum_euro_ppp","52.00084159649799"
"2013","UK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.10966761968793"
"2013","UK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","29.42820988199288"
"2014","AT","price_internet_only","offer_100_mbps","minimum_euro_ppp","47.29073351306491"
"2014","AT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.26932847310041"
"2014","AT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.78815126160851"
"2014","AT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.35830267889003"
"2014","BE","price_internet_only","offer_100_mbps","minimum_euro_ppp","62.39754057293106"
"2014","BE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.75355226082112"
"2014","BE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.77198593925984"
"2014","BG","price_internet_only","offer_100_mbps","minimum_euro_ppp","34.32993947313496"
"2014","BG","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.99181783258771"
"2014","BG","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","17.26044095983932"
"2014","BG","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.54074598378086"
"2014","CY","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","47.36746219712152"
"2014","CY","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","64.65203133539806"
"2014","CY","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","41.68564401530333"
"2014","CZ","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.29832825917914"
"2014","CZ","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.86827909919171"
"2014","CZ","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","27.24259101313004"
"2014","CZ","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","21.59418188756026"
"2014","DE","price_internet_only","offer_100_mbps","minimum_euro_ppp","39.43576153816395"
"2014","DE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.31832308148607"
"2014","DE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","22.18654493404"
"2014","DE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.7063974106026"
"2014","DK","price_internet_only","offer_100_mbps","minimum_euro_ppp","57.13625138966776"
"2014","DK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.398191054311"
"2014","DK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","27.44901272099407"
"2014","DK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.84888285469732"
"2014","EE","price_internet_only","offer_100_mbps","minimum_euro_ppp","36.4226484688894"
"2014","EE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","16.66043039172682"
"2014","EE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","28.01418787584067"
"2014","EE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.51127411067683"
"2014","EL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.46287949298018"
"2014","EL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","33.65855527516607"
"2014","ES","price_internet_only","offer_100_mbps","minimum_euro_ppp","68.47695253802254"
"2014","ES","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","39.79076039974983"
"2014","ES","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","44.7801401485702"
"2014","ES","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","42.45907337897245"
"2014","EU27","price_internet_only","offer_100_mbps","minimum_euro_ppp","51.69339699285511"
"2014","EU27","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.15293732623657"
"2014","EU27","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","29.61696253816863"
"2014","EU27","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.67955802480032"
"2014","FI","price_internet_only","offer_100_mbps","minimum_euro_ppp","42.68057164928544"
"2014","FI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","27.36853721789991"
"2014","FI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","19.22970810572201"
"2014","FI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","17.16051426364288"
"2014","FR","price_internet_only","offer_100_mbps","minimum_euro_ppp","25.588594219722"
"2014","FR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.55531743905706"
"2014","FR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.77196376660615"
"2014","HR","price_internet_only","offer_100_mbps","minimum_euro_ppp","121.2357697558877"
"2014","HR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","29.70296134626003"
"2014","HR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","55.69251575776848"
"2014","HR","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","26.25511255936355"
"2014","HU","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.81411566670675"
"2014","HU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","15.57051821570278"
"2014","HU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.0785673252909"
"2014","HU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","25.58347694815171"
"2014","IE","price_internet_only","offer_100_mbps","minimum_euro_ppp","32.23400042364686"
"2014","IE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","35.30390522589895"
"2014","IE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.23400042364686"
"2014","IE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.73138742300934"
"2014","IS","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","38.32849191742245"
"2014","IS","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","35.31277025079274"
"2014","IT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","27.13254255341529"
"2014","IT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","34.49558715574999"
"2014","IT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","30.75842681078304"
"2014","LT","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.58724179790973"
"2014","LT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","9.1285589368592"
"2014","LT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","11.53081128866425"
"2014","LT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","10.89554900007581"
"2014","LU","price_internet_only","offer_100_mbps","minimum_euro_ppp","54.46577802908722"
"2014","LU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","28.85900893534418"
"2014","LU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","43.57262242326977"
"2014","LU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","47.23601190393696"
"2014","LV","price_internet_only","offer_100_mbps","minimum_euro_ppp","19.53814540001147"
"2014","LV","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.81579828788514"
"2014","LV","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","15.02702148139878"
"2014","LV","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.95820496495204"
"2014","MT","price_internet_only","offer_100_mbps","minimum_euro_ppp","134.059399038526"
"2014","MT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","30.40504408915725"
"2014","MT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","63.65363698680945"
"2014","MT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","30.7643977560244"
"2014","NL","price_internet_only","offer_100_mbps","minimum_euro_ppp","38.66659388248995"
"2014","NL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","16.98297456799559"
"2014","NL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","18.80257898599511"
"2014","NL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","17.64384478369958"
"2014","NO","price_internet_only","offer_100_mbps","minimum_euro_ppp","85.60117905127501"
"2014","NO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","32.95850089876001"
"2014","NO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","42.75774609267891"
"2014","NO","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","37.10955351430399"
"2014","PL","price_internet_only","offer_100_mbps","minimum_euro_ppp","34.58544214575854"
"2014","PL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.39360518990562"
"2014","PL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","24.41148406210768"
"2014","PL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.37352314252312"
"2014","PT","price_internet_only","offer_100_mbps","minimum_euro_ppp","99.18762972599883"
"2014","PT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","36.45362636926102"
"2014","PT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","33.80738151278307"
"2014","PT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","21.10892349352322"
"2014","RO","price_internet_only","offer_100_mbps","minimum_euro_ppp","22.71305073353883"
"2014","RO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","12.97888613345076"
"2014","RO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","13.442417781074"
"2014","SE","price_internet_only","offer_100_mbps","minimum_euro_ppp","31.56516609837858"
"2014","SE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.66218750149865"
"2014","SE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","15.26944528368845"
"2014","SE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","12.9675188590118"
"2014","SI","price_internet_only","offer_100_mbps","minimum_euro_ppp","110.6749101996283"
"2014","SI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.74278483282932"
"2014","SI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","35.46208235008223"
"2014","SI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","28.64644310816399"
"2014","SK","price_internet_only","offer_100_mbps","minimum_euro_ppp","25.06184282770795"
"2014","SK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.28270060461983"
"2014","SK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","17.28270060461983"
"2014","SK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.84199723306235"
"2014","UK","price_internet_only","offer_100_mbps","minimum_euro_ppp","41.88851747404028"
"2014","UK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","15.06226340450707"
"2014","UK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","26.70678430959787"
"2015-02","AT","price_internet_only","offer_100_mbps","minimum_euro_ppp","46.51046031760234"
"2015-02","AT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.92431170086166"
"2015-02","AT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","24.5886808059659"
"2015-02","AT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.08839895451504"
"2015-02","BE","price_internet_only","offer_100_mbps","minimum_euro_ppp","65.34130720115266"
"2015-02","BE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","26.43909563707059"
"2015-02","BE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.39363077439283"
"2015-02","BG","price_internet_only","offer_100_mbps","minimum_euro_ppp","28.23348503867166"
"2015-02","BG","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","11.6905440429825"
"2015-02","BG","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","13.22838061568646"
"2015-02","CY","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","49.19710106922447"
"2015-02","CY","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","69.36903317050101"
"2015-02","CY","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","33.50782054600937"
"2015-02","CZ","price_internet_only","offer_100_mbps","minimum_euro_ppp","15.1755192094823"
"2015-02","CZ","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.69002788286316"
"2015-02","CZ","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","15.1755192094823"
"2015-02","CZ","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.1755192094823"
"2015-02","DE","price_internet_only","offer_100_mbps","minimum_euro_ppp","31.17746661085956"
"2015-02","DE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.4401658993189"
"2015-02","DE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.46171082615662"
"2015-02","DE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","18.48689801250586"
"2015-02","DK","price_internet_only","offer_100_mbps","minimum_euro_ppp","48.5828746618733"
"2015-02","DK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.39377300190903"
"2015-02","DK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","25.81462019379006"
"2015-02","DK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.03841906498812"
"2015-02","EE","price_internet_only","offer_100_mbps","minimum_euro_ppp","41.07578791452944"
"2015-02","EE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","13.67669065230576"
"2015-02","EE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","19.16260556576545"
"2015-02","EE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.60175000685739"
"2015-02","EL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","21.70177023184871"
"2015-02","EL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","31.4348628639464"
"2015-02","ES","price_internet_only","offer_100_mbps","minimum_euro_ppp","32.14601630710354"
"2015-02","ES","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","40.20518970054295"
"2015-02","ES","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","40.20518970054295"
"2015-02","ES","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","41.57090036974117"
"2015-02","EU27","price_internet_only","offer_100_mbps","minimum_euro_ppp","42.49798614089018"
"2015-02","EU27","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.25100624902219"
"2015-02","EU27","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","26.12297248886929"
"2015-02","EU27","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.12263570239422"
"2015-02","FI","price_internet_only","offer_100_mbps","minimum_euro_ppp","32.34383359543457"
"2015-02","FI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","16.13138567792351"
"2015-02","FI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","20.83749903175658"
"2015-02","FI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.7936263463087"
"2015-02","FR","price_internet_only","offer_100_mbps","minimum_euro_ppp","22.9786481587905"
"2015-02","FR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.6738428893506"
"2015-02","FR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","17.6738428893506"
"2015-02","HR","price_internet_only","offer_100_mbps","minimum_euro_ppp","67.37473932770504"
"2015-02","HR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","25.81033840580664"
"2015-02","HR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","37.0797175190948"
"2015-02","HR","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","32.85192520532237"
"2015-02","HU","price_internet_only","offer_100_mbps","minimum_euro_ppp","27.45198822484931"
"2015-02","HU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.46413718985094"
"2015-02","HU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","15.77029110789215"
"2015-02","HU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","24.85605553219216"
"2015-02","IE","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.95783806672111"
"2015-02","IE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","34.78208269062093"
"2015-02","IE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","31.75755376100172"
"2015-02","IS","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","39.83543501540748"
"2015-02","IS","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","38.92300631597352"
"2015-02","IT","price_internet_only","offer_100_mbps","minimum_euro_ppp","38.07852932624957"
"2015-02","IT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","31.19520876835919"
"2015-02","IT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","35.32520110309342"
"2015-02","IT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","47.95416699706605"
"2015-02","LT","price_internet_only","offer_100_mbps","minimum_euro_ppp","33.2530484699326"
